session_id,date,first_ts,last_ts,user_msgs,assistant_msgs,total_msgs,tool_calls_total,cat_explore,cat_build,cat_execute,cat_coordinate,cat_mcp,files_read,files_edited,errors,user_text_chars
56466a79-26f0-4527-aeec-3a4efce7088b,2026-02-15,2026-02-15T13:33:14.364Z,2026-02-15T13:39:16.720Z,48,73,121,47,13,4,29,0,0,9,3,0,5596
f5b6580f-8553-4b25-a368-30b0eac67db2,2026-02-15,2026-02-15T13:39:20.372Z,2026-02-15T13:43:04.538Z,36,53,89,35,12,3,20,0,0,6,3,0,5596
5b3286f2-7f6d-4e7c-a287-30a585eb10b2,2026-02-15,2026-02-15T13:43:08.208Z,2026-02-15T13:53:17.438Z,46,71,117,45,11,4,29,0,0,8,3,0,5596
0c5faea5-ce91-445b-839d-38ade3ba3a11,2026-02-15,2026-02-15T13:53:21.056Z,2026-02-15T13:57:41.163Z,31,47,78,30,10,3,17,0,0,8,3,0,5596
4199babc-4f20-44b5-9974-b8a903c65f73,2026-02-15,2026-02-15T13:54:00.753Z,2026-02-15T18:27:06.043Z,288,457,745,267,55,21,186,1,0,18,9,0,45447
86d83423-5bef-4951-862e-e78f15eca04b,2026-02-15,2026-02-15T13:57:45.276Z,2026-02-15T14:02:04.607Z,30,43,73,29,9,8,12,0,0,6,8,0,5596
919a7275-a7b6-4c4a-8a1c-3f3bff99acdf,2026-02-15,2026-02-15T14:02:08.532Z,2026-02-15T14:07:29.801Z,51,75,126,50,20,11,18,0,0,11,4,0,5596
3689f319-963d-4b6f-aa10-b458ddf341de,2026-02-15,2026-02-15T14:24:31.370Z,2026-02-15T14:34:16.766Z,52,74,126,51,7,17,15,0,9,4,15,0,5605
a49dcdf9-366b-411f-b5bb-e874e9736572,2026-02-15,2026-02-15T14:38:49.194Z,2026-02-15T14:45:32.537Z,55,77,132,54,18,16,18,0,0,15,15,0,5605
33b708de-f8d5-4b04-bb0c-48664a304ed7,2026-02-15,2026-02-15T14:49:46.769Z,2026-02-15T14:54:44.648Z,43,66,109,42,14,10,16,0,0,9,4,0,5605
c4baa7f1-07b5-41f0-b49c-3ea461841dc3,2026-02-15,2026-02-15T14:50:56.375Z,2026-02-15T15:06:26.724Z,83,120,203,81,9,7,62,2,0,3,3,0,304
a523f27e-eb0b-4762-81ad-80e5f2c4601b,2026-02-15,2026-02-15T14:59:56.616Z,2026-02-15T15:15:04.015Z,84,118,202,83,24,34,20,0,0,10,24,0,5605
c5c5f730-eb2d-4097-a767-5d17b1d2ae1c,2026-02-15,2026-02-15T15:00:50.603Z,2026-02-15T15:22:09.372Z,42,68,110,40,25,1,1,2,5,17,1,0,706
f10ff30c-a090-449c-be15-2406dbae07b3,2026-02-15,2026-02-15T15:22:09.359Z,2026-02-15T15:32:02.480Z,76,103,179,73,11,36,21,0,0,10,28,0,9861
792d34f7-256d-4bc9-93c0-bdd9e6d73c49,2026-02-15,2026-02-15T18:28:16.117Z,2026-02-15T20:19:29.532Z,227,368,595,214,38,11,162,0,0,15,6,0,28038
b60d1a2f-f7c9-4906-a95c-c2a0cf4f84b8,2026-02-15,2026-02-15T20:05:37.353Z,2026-02-15T20:27:19.084Z,42,66,108,37,28,1,1,2,0,13,1,0,1049
99f52d2f-1873-4b50-9643-cd7ff86031d7,2026-02-15,2026-02-15T20:19:41.931Z,2026-02-16T00:54:40.456Z,374,596,970,351,99,49,186,0,7,46,21,0,57766
286acdfc-d040-4adc-9b92-2b475341f902,2026-02-15,2026-02-15T20:27:19.082Z,2026-02-15T21:10:59.994Z,179,251,430,168,42,21,88,9,0,13,8,0,25988
cda5815a-fed0-4061-81c5-617ee09ff12f,2026-02-15,2026-02-15T21:12:44.020Z,2026-02-15T21:25:26.870Z,57,75,132,51,19,3,18,0,0,12,1,0,4178
78b6e1d4-fb73-4629-a061-32ec90366bdc,2026-02-15,2026-02-15T21:27:36.928Z,2026-02-16T01:56:05.611Z,265,433,698,236,53,50,128,0,0,24,18,0,39311
7e22816d-dcd3-449c-8ba9-4660741a2f0a,2026-02-15,2026-02-15T22:50:09.892Z,2026-02-15T22:53:32.910Z,32,57,89,31,8,5,18,0,0,5,3,0,6260
fce2b47c-1ae4-4e98-83e5-358b75ac0599,2026-02-15,2026-02-15T22:53:37.758Z,2026-02-15T22:56:30.053Z,36,59,95,35,13,6,16,0,0,5,3,0,6260
f1308d10-e30a-47a1-ab6b-849d2f900cc7,2026-02-15,2026-02-15T22:56:34.885Z,2026-02-15T22:58:59.078Z,25,41,66,24,7,3,14,0,0,5,3,0,6260
e20c5b65-bd10-4ddf-b4b1-db8232d34480,2026-02-15,2026-02-15T22:59:03.769Z,2026-02-15T23:03:13.714Z,45,61,106,44,23,4,17,0,0,13,4,0,6260
b13fc50b-4172-43fd-b177-230b05556f7a,2026-02-15,2026-02-15T23:03:18.617Z,2026-02-15T23:11:16.974Z,53,73,126,52,10,20,18,0,0,9,20,0,6260
a51b336a-36da-47a6-8790-048b63e6d873,2026-02-15,2026-02-15T23:11:21.739Z,2026-02-15T23:19:42.182Z,30,47,77,29,9,0,13,0,0,9,0,0,6260
1bee6d9c-8af9-4d9e-aa26-edc37f252ab2,2026-02-15,2026-02-15T23:19:46.947Z,2026-02-15T23:23:32.246Z,57,75,132,56,30,2,21,0,0,26,2,0,6260
1e148d2d-21e6-492e-a186-f905359886e3,2026-02-15,2026-02-15T23:23:36.889Z,2026-02-15T23:35:24.975Z,49,69,118,48,10,14,18,0,0,8,14,0,6260
0fc6969e-0371-497b-bc17-e6462af43f22,2026-02-15,2026-02-15T23:35:29.912Z,2026-02-15T23:47:38.842Z,52,70,122,51,12,16,18,0,0,9,14,0,6260
4e553267-ac61-441d-b8f9-e09af0019b57,2026-02-15,2026-02-15T23:47:43.649Z,2026-02-16T00:10:33.625Z,59,81,140,58,12,20,20,0,0,9,20,0,6260
f467e19f-d9ea-4a0a-9f0a-8a6d073ae09d,2026-02-16,2026-02-16T00:10:38.540Z,2026-02-16T00:19:11.085Z,61,85,146,57,13,20,21,0,0,11,20,0,40068
6b3e92f5-f75d-48a0-8977-e672b25557bb,2026-02-16,2026-02-16T00:19:16.036Z,2026-02-16T00:41:57.859Z,144,196,340,140,43,34,52,6,0,26,32,0,26787
382cf829-5879-4fdd-9503-f01bcfe42cdd,2026-02-16,2026-02-16T00:42:02.705Z,2026-02-16T00:47:37.152Z,62,99,161,61,20,4,37,0,0,10,2,0,6260
4d11788b-cb06-4ebf-8d3c-9465f7f559f4,2026-02-16,2026-02-16T00:43:56.324Z,2026-02-16T00:52:50.579Z,53,95,148,52,13,5,33,0,0,4,2,0,5595
1de542a9-680d-4210-9ff5-bb3102419069,2026-02-16,2026-02-16T00:43:56.468Z,2026-02-16T00:48:04.394Z,44,69,113,43,13,7,23,0,0,8,5,0,5601
28033d30-8193-42ed-8ae1-b5166a8e4e6f,2026-02-16,2026-02-16T00:47:41.969Z,2026-02-16T00:53:21.007Z,59,98,157,58,13,0,41,0,0,6,0,0,6260
840b3908-33b9-495d-bcce-c9fce95df6ca,2026-02-16,2026-02-16T00:52:55.473Z,2026-02-16T01:01:29.270Z,56,95,151,55,10,6,38,0,0,5,3,0,5595
739b8c9b-feb2-4aed-be3b-7e89999ac6e9,2026-02-16,2026-02-16T00:55:19.990Z,2026-02-16T01:31:44.780Z,227,351,578,214,78,42,91,0,0,8,8,0,23996
5e6a6311-800d-449e-8c7c-4a640a23cae4,2026-02-16,2026-02-16T01:01:34.201Z,2026-02-16T01:05:56.830Z,54,87,141,53,17,6,30,0,0,6,3,0,5595
5db5e194-3841-4642-a4b4-3045be6bd9b9,2026-02-16,2026-02-16T01:06:01.680Z,2026-02-16T01:17:22.569Z,55,91,146,54,19,7,28,0,0,4,3,0,5595
0642f5a3-a9f3-4d04-a299-959f1d484250,2026-02-16,2026-02-16T01:17:27.295Z,2026-02-16T01:23:59.642Z,54,90,144,53,21,17,13,0,0,4,2,0,5595
5a42ef79-54e8-4893-a151-c3b0151588a5,2026-02-16,2026-02-16T01:24:05.333Z,2026-02-16T01:24:36.397Z,7,11,18,6,2,0,4,0,0,2,0,0,5595
2431f82b-6c04-4595-85f1-e0ce9978db71,2026-02-16,2026-02-16T01:32:25.191Z,2026-02-16T01:32:28.810Z,2,0,2,0,0,0,0,0,0,0,0,0,5
d9d479b8-7810-404d-9b2e-5f9b26302a43,2026-02-16,2026-02-16T01:56:43.277Z,2026-02-16T14:24:31.324Z,216,357,573,202,35,32,124,3,0,12,7,0,37135
d294ebca-6854-4548-9812-0d2a18d3b6ac,2026-02-16,2026-02-16T13:43:39.865Z,2026-02-16T14:49:38.384Z,92,142,234,76,10,27,34,0,0,8,17,0,3942
1b66e937-0c3c-4f27-b63b-54ab1a009508,2026-02-16,2026-02-16T14:24:39.107Z,2026-02-16T15:53:36.030Z,93,157,250,82,36,11,32,0,0,7,4,0,24228
d3c1a83b-23cb-467c-ab32-c94714b6046e,2026-02-16,2026-02-16T14:57:22.466Z,2026-02-16T15:54:34.317Z,82,131,213,70,6,3,60,1,0,5,3,0,7080
fdf41589-8ad1-405a-a2d0-1148c8fb91bc,2026-02-16,2026-02-16T15:53:43.666Z,2026-02-16T16:08:20.212Z,13,21,34,8,2,0,4,0,0,2,0,0,18267
18152a57-624f-4bba-a0a3-e5589e7aaa68,2026-02-16,2026-02-16T15:54:33.801Z,2026-02-16T16:11:37.649Z,10,15,25,5,1,2,1,0,0,1,1,0,665
139841ca-6b91-4f3f-b90c-e70eb5f1ba9c,2026-02-16,2026-02-16T15:57:58.593Z,2026-02-16T16:19:25.309Z,17,26,43,9,0,1,4,0,0,0,1,0,50212
1dad5125-eab2-4e05-8b5b-9d1ceef6f46d,2026-02-16,2026-02-16T16:10:29.100Z,2026-02-16T16:10:46.330Z,5,0,5,0,0,0,0,0,0,0,0,0,430
65a6917f-306a-4160-b624-a4f2914da7a2,2026-02-16,2026-02-16T16:10:50.891Z,2026-02-16T19:00:21.515Z,225,363,588,212,57,36,110,3,0,17,23,0,17829
e59b4ea1-e82c-4bcd-9c44-3fc76c4e0b60,2026-02-16,2026-02-16T16:18:48.360Z,2026-02-16T20:12:33.373Z,140,209,349,122,3,3,114,1,0,2,3,0,4080
74d2b631-402a-4ca9-acf0-75480f824bc8,2026-02-16,2026-02-16T19:35:01.291Z,2026-02-17T01:31:01.784Z,432,672,1104,387,71,79,223,2,0,29,53,0,105992
9f56fc26-06b3-4bd3-a1ae-d37e6bb2a884,2026-02-16,2026-02-16T20:19:21.036Z,2026-02-17T02:02:19.175Z,602,1008,1610,566,164,57,303,18,4,100,47,0,189522
26691dfc-e78d-4130-9ae1-f7a311df0a20,2026-02-16,2026-02-16T20:30:46.895Z,2026-02-16T20:32:39.011Z,30,45,75,29,7,3,19,0,0,4,3,0,5586
942bb41c-b050-4052-a35e-dd714a8cdc0b,2026-02-16,2026-02-16T20:32:43.757Z,2026-02-16T20:35:50.468Z,30,45,75,29,5,3,20,0,0,3,3,0,5586
237f354b-335a-409b-b13d-7d1670adc033,2026-02-16,2026-02-16T20:35:55.165Z,2026-02-16T20:38:47.516Z,28,45,73,27,5,3,19,0,0,3,3,0,5586
4451a832-9555-467a-96b4-04fd8cc5b232,2026-02-16,2026-02-16T20:38:52.286Z,2026-02-16T20:45:37.245Z,77,103,180,76,17,35,23,0,0,10,24,0,5586
b786d718-1194-4e3b-9400-45a7c481dc40,2026-02-16,2026-02-16T20:45:42.055Z,2026-02-16T20:48:50.954Z,35,55,90,34,14,11,9,0,0,3,3,0,5586
97589060-7bd2-4602-bd9c-2c4c853db6b1,2026-02-16,2026-02-16T21:02:01.092Z,2026-02-16T21:12:04.877Z,89,131,220,88,36,19,28,0,0,25,11,0,4488
cb9b46cd-782d-430c-a198-b499a046b678,2026-02-16,2026-02-16T21:12:09.711Z,2026-02-16T21:16:26.613Z,78,99,177,77,49,10,18,0,0,29,6,0,4488
14df8192-6e67-4550-9776-c5995c1d7bd0,2026-02-16,2026-02-16T21:16:31.517Z,2026-02-16T21:20:41.186Z,35,50,85,34,17,6,11,0,0,13,5,0,4488
f4b7fd07-de1f-4728-87fb-a8348328b4e4,2026-02-16,2026-02-16T21:20:46.188Z,2026-02-16T21:25:18.289Z,75,101,176,74,37,13,24,0,0,26,8,0,4488
99fce9b4-5e34-4e78-b17d-7eb9daa8ecf8,2026-02-16,2026-02-16T21:25:23.388Z,2026-02-16T21:28:38.893Z,38,57,95,37,18,7,12,0,0,10,4,0,4488
978bf116-e535-4d67-afc2-29cff83fffbb,2026-02-17,2026-02-17T00:27:28.313Z,2026-02-17T00:27:59.850Z,3,0,3,0,0,0,0,0,0,0,0,0,425
10feb63e-6917-4190-a5b9-c914a6d251a3,2026-02-17,2026-02-17T00:30:03.468Z,2026-02-17T00:46:10.267Z,22,25,47,14,0,0,14,0,0,0,0,0,704
1f8a569c-5e5a-4f57-ae8e-21c248d56751,2026-02-17,2026-02-17T01:30:36.550Z,2026-02-17T01:30:39.849Z,2,0,2,0,0,0,0,0,0,0,0,0,5
1ea34a5c-7e79-44a6-a8de-76dd60cba477,2026-02-18,2026-02-18T12:58:19.016Z,2026-02-18T15:28:59.845Z,116,210,326,105,33,5,60,1,0,17,4,0,22304
528c770b-7540-4966-9796-ce13bd362a5a,2026-02-18,2026-02-18T17:24:12.705Z,2026-02-18T19:12:05.691Z,108,189,297,96,17,15,52,4,0,7,7,0,14420
b238ac36-4445-45b6-8ac9-acc0e8f6aee8,2026-02-18,2026-02-18T17:46:07.230Z,2026-02-18T18:05:27.756Z,116,164,280,112,28,22,40,20,0,15,14,0,607
7919dc89-d191-4dc7-bb64-4167ab43d967,2026-02-18,2026-02-18T17:59:16.676Z,2026-02-18T19:12:20.312Z,47,70,117,42,31,7,4,0,0,1,1,0,5689
608d65f2-c4dc-4fb0-b6e2-6423adfa563d,2026-02-18,2026-02-18T18:05:34.027Z,2026-02-18T18:38:24.454Z,102,146,248,93,15,11,56,3,0,7,9,0,1056
c8576e02-a7a5-4beb-ac1e-965541f7dc59,2026-02-18,2026-02-18T18:39:24.942Z,2026-02-19T12:37:32.378Z,623,1033,1656,559,99,17,424,1,6,50,9,0,83666
056b7f13-27f5-476e-844e-d20b812581df,2026-02-18,2026-02-18T19:14:49.732Z,2026-02-18T19:54:47.546Z,11,19,30,9,7,0,0,0,1,0,0,0,210
e94b275a-6c92-4d5d-b5a6-aae4a1a04fd1,2026-02-18,2026-02-18T20:07:26.399Z,2026-02-18T20:39:23.692Z,77,106,183,57,8,2,19,10,0,8,2,0,44177
5b4222b0-4d14-4bb6-ad8e-6646404685cc,2026-02-18,2026-02-18T20:39:53.528Z,2026-02-18T21:23:19.644Z,75,109,184,68,14,6,46,0,0,4,3,0,19381
aef460bb-6987-40b4-9938-17fda218d9bb,2026-02-18,2026-02-18T22:11:37.595Z,2026-02-18T22:32:13.454Z,50,79,129,47,13,0,31,0,0,13,0,0,1494
25c77d00-578f-4321-a81c-2771d6110744,2026-02-19,2026-02-19T02:57:24.912Z,2026-02-19T12:55:07.974Z,14,21,35,10,3,1,5,0,0,1,1,0,564
a6240ac9-deb9-4834-af1c-51fbf4d79a8b,2026-02-19,2026-02-19T12:50:42.600Z,2026-02-19T14:17:48.758Z,84,137,221,70,14,7,40,0,0,6,6,0,5590
a146b75c-3328-4584-98f3-168291b9c524,2026-02-19,2026-02-19T13:11:23.327Z,2026-02-19T13:11:25.896Z,0,0,0,0,0,0,0,0,0,0,0,0,0
d515513d-f933-4f23-b88c-7150313a53c5,2026-02-19,2026-02-19T14:20:25.111Z,2026-02-19T14:43:26.014Z,71,125,196,65,13,9,42,0,0,2,2,0,22761
f6da0048-1ae6-42fd-81f1-14df414441d8,2026-02-19,2026-02-19T14:46:07.421Z,2026-02-19T16:04:40.641Z,23,28,51,17,3,0,13,0,0,2,0,0,3920
0e2d5722-38ad-4d2c-bc68-42064fbfda72,2026-02-19,2026-02-19T15:01:31.174Z,2026-02-19T15:01:37.161Z,2,1,3,0,0,0,0,0,0,0,0,0,6
9dd12e4a-05e9-452d-abe3-950d5d333bb9,2026-02-19,2026-02-19T15:02:16.019Z,2026-02-19T17:23:14.937Z,169,227,396,157,13,15,129,0,0,5,3,0,65281
f00ae8ec-c258-4fb8-8cee-5878cb4b64c3,2026-02-19,2026-02-19T15:37:47.342Z,2026-02-19T23:10:11.357Z,401,602,1003,361,73,46,222,5,2,49,33,0,95953
f9632800-215f-4dbc-8c28-41df9e0cf0bc,2026-02-19,2026-02-19T16:03:39.741Z,2026-02-19T16:03:42.565Z,0,0,0,0,0,0,0,0,0,0,0,0,0
51db81ab-7f05-4fbb-a44e-45e8fa5aa2c9,2026-02-19,2026-02-19T16:03:48.347Z,2026-02-19T16:04:31.632Z,0,0,0,0,0,0,0,0,0,0,0,0,0
307ef095-b9ba-4a80-85ac-1945d883d168,2026-02-19,2026-02-19T16:39:25.069Z,2026-02-19T17:15:55.584Z,127,181,308,116,4,20,91,1,0,2,15,0,1482
2b65dae9-82f1-4218-be18-a17c24168dd9,2026-02-19,2026-02-19T17:17:22.896Z,2026-02-19T17:44:45.905Z,11,14,25,5,0,0,1,1,0,0,0,0,4686
d87b6f4f-f5d6-4862-8c89-cf11007e9705,2026-02-19,2026-02-19T17:51:38.129Z,2026-02-19T20:42:14.800Z,117,178,295,113,13,8,92,0,0,6,4,0,25717
d62b4afc-feab-44e4-af2e-fdcd385b4da7,2026-02-19,2026-02-19T18:20:25.670Z,2026-02-19T19:49:52.462Z,63,87,150,47,9,0,37,0,0,4,0,0,2262
8463ed76-f58a-4046-8bcd-efa58831cdf1,2026-02-19,2026-02-19T18:25:50.525Z,2026-02-19T18:26:01.488Z,0,0,0,0,0,0,0,0,0,0,0,0,0
37688e34-d58b-4345-bce8-4af388baf9b9,2026-02-19,2026-02-19T18:30:56.449Z,2026-02-19T18:31:03.518Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2e7a147b-71b5-43a7-8537-454ab5573918,2026-02-19,2026-02-19T19:52:46.021Z,2026-02-19T20:38:13.532Z,60,79,139,51,19,25,5,0,0,14,13,0,1102
f1ba01b1-fe8e-4998-8de8-17f99e8ae757,2026-02-19,2026-02-19T20:35:24.281Z,2026-02-19T21:02:48.356Z,66,105,171,61,11,7,40,3,0,10,6,0,434
f2e4cc64-f098-4056-9f0f-23c1cd3099b4,2026-02-19,2026-02-19T20:42:27.022Z,2026-02-19T20:58:55.428Z,47,60,107,39,1,0,37,1,0,0,0,0,634
5017cf44-9d94-4c4b-8a8f-55fa5194c93f,2026-02-19,2026-02-19T21:02:56.995Z,2026-02-19T23:10:07.958Z,107,177,284,96,7,2,83,0,3,4,2,0,6612
b4ef4cbd-dc6e-4237-afde-b5c3a74dc405,2026-02-19,2026-02-19T21:14:36.238Z,2026-02-19T21:17:51.031Z,12,14,26,7,0,0,7,0,0,0,0,0,564
7015aaf8-bae5-4802-871e-c0b5d179ade9,2026-02-19,2026-02-19T21:34:51.513Z,2026-02-19T21:36:10.148Z,0,0,0,0,0,0,0,0,0,0,0,0,0
b6503d63-84d0-461a-b985-a159c43e7638,2026-02-19,2026-02-19T21:36:01.343Z,2026-02-19T21:36:01.488Z,0,0,0,0,0,0,0,0,0,0,0,0,0
ead51218-afbc-4ae5-946d-13c687fd6c30,2026-02-19,2026-02-19T21:52:20.229Z,2026-02-19T22:15:30.412Z,57,87,144,48,2,2,44,0,0,2,1,0,783
076d2264-9388-4adb-b509-ac591e8d901c,2026-02-19,2026-02-19T22:15:32.471Z,2026-02-19T23:01:57.174Z,92,144,236,82,17,0,62,0,0,5,0,0,3171
ce09954a-5492-45d5-b4b5-bfce5e6a4f81,2026-02-19,2026-02-19T23:02:11.863Z,2026-02-20T12:45:12.499Z,155,233,388,137,44,13,76,0,0,23,5,0,24118
417ddc9e-a0b3-4933-bf1c-eedd49085ac1,2026-02-20,2026-02-20T00:59:46.301Z,2026-02-20T02:05:52.715Z,105,177,282,91,28,14,42,0,0,15,13,0,4453
6f2d5509-46ae-485b-872a-415d3ca84a88,2026-02-20,2026-02-20T02:08:10.232Z,2026-02-20T12:40:52.124Z,112,174,286,92,29,22,26,3,0,18,16,0,8312
035e8f7e-163b-4948-b12d-fd904d358b6d,2026-02-20,2026-02-20T12:42:50.231Z,2026-02-20T13:17:53.771Z,56,81,137,52,9,8,19,15,0,5,6,0,3834
56e86ade-1011-4d3b-a81f-7b2f89eee39a,2026-02-20,2026-02-20T13:17:40.368Z,2026-02-20T17:11:31.510Z,160,239,399,137,26,3,107,0,0,14,2,0,2526
eb6f5175-6edb-42d6-a514-6398b37cafc7,2026-02-20,2026-02-20T14:03:47.595Z,2026-02-20T14:39:46.403Z,30,51,81,21,6,0,11,0,0,4,0,0,6663
72767c4c-7574-4524-a143-8bbfc9e2b53d,2026-02-20,2026-02-20T14:41:36.388Z,2026-02-20T14:51:20.722Z,60,77,137,54,17,11,25,0,0,11,11,0,6480
4296e4c3-d229-4de7-9060-b10151d48c54,2026-02-20,2026-02-20T14:51:45.407Z,2026-02-20T17:08:49.108Z,147,235,382,133,35,24,68,0,0,13,8,0,22122
c4176d1c-b737-4c43-a252-ebca29fdba9a,2026-02-20,2026-02-20T15:39:37.720Z,2026-02-20T17:13:21.252Z,41,72,113,35,20,5,6,0,0,14,4,0,44617
716c1a12-2d9f-4722-834b-89580145a8c4,2026-02-20,2026-02-20T17:11:14.504Z,2026-02-20T17:36:48.173Z,71,120,191,63,22,5,30,1,0,17,1,0,20312
5f3a0fa5-6f4c-4a74-8a68-f454956eeee9,2026-02-20,2026-02-20T17:11:55.489Z,2026-02-20T18:02:42.133Z,153,247,400,141,55,22,37,6,0,29,11,0,5306
4cecedc4-8abb-4cc8-a6d0-8e8b31a75fb0,2026-02-20,2026-02-20T17:28:45.370Z,2026-02-20T17:28:55.210Z,0,0,0,0,0,0,0,0,0,0,0,0,0
18624c7a-57f3-4aa4-939f-e48448bcb163,2026-02-20,2026-02-20T17:40:32.908Z,2026-02-20T17:57:18.611Z,55,86,141,49,20,9,16,0,0,9,7,0,6817
1eeb6c1b-40dc-41c7-ac2f-8af1450a6de4,2026-02-20,2026-02-20T17:50:38.737Z,2026-02-20T17:51:06.774Z,2,1,3,0,0,0,0,0,0,0,0,0,11851
b1dc9deb-86ba-48ba-88c6-51de46aefd51,2026-02-20,2026-02-20T17:51:20.270Z,2026-02-20T19:37:29.436Z,58,100,158,49,14,9,24,0,0,3,3,0,980
fa1c9323-d727-4266-9913-a309b7edf7a5,2026-02-20,2026-02-20T17:58:40.808Z,2026-02-20T18:55:17.135Z,64,94,158,57,7,6,25,10,0,6,5,0,8181
56a22fa7-5720-4070-a91c-d8194de40297,2026-02-20,2026-02-20T17:58:48.051Z,2026-02-20T18:35:55.900Z,78,130,208,75,29,12,29,0,0,19,5,0,9439
8d0a46fd-182f-468b-bd22-48d0a15fdea8,2026-02-20,2026-02-20T18:03:03.439Z,2026-02-20T19:33:01.030Z,91,112,203,79,20,0,56,0,0,7,0,0,1914
9faa13a9-dc5e-4397-92f1-7852cc8ab128,2026-02-20,2026-02-20T18:40:02.427Z,2026-02-20T22:58:29.401Z,498,830,1328,471,101,24,343,0,0,22,6,0,57838
09b1c594-528b-4143-b324-5281d5226c9f,2026-02-20,2026-02-20T18:55:46.301Z,2026-02-20T19:25:55.423Z,43,61,104,37,15,10,11,1,0,2,2,0,4782
c0791d4d-ad5d-48da-af69-7a90407ff05c,2026-02-20,2026-02-20T19:22:14.301Z,2026-02-20T19:22:18.972Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3a0c16ea-40c4-4f76-88ef-e7429c79530d,2026-02-20,2026-02-20T19:22:30.653Z,2026-02-20T19:23:18.152Z,3,0,3,0,0,0,0,0,0,0,0,0,434
b3df38f3-6298-49f8-bfe1-69fccb77e1c1,2026-02-20,2026-02-20T19:26:24.046Z,2026-02-20T19:47:27.312Z,115,167,282,108,28,17,63,0,0,10,10,0,1428
4217e15a-31ce-4000-a47c-afb79afc7df5,2026-02-20,2026-02-20T22:32:06.510Z,2026-02-21T01:49:11.860Z,146,198,344,127,19,25,83,0,0,19,25,0,5415
2183ac10-c7a1-4ea2-a8cb-3e0c7636fdec,2026-02-20,2026-02-20T22:58:50.463Z,2026-02-21T01:32:02.173Z,153,210,363,144,54,26,35,25,0,15,13,0,5627
9b754ef0-c4a9-4334-9eef-044ef9bc0051,2026-02-21,2026-02-21T01:32:38.384Z,2026-02-22T13:39:31.775Z,640,991,1631,589,144,72,354,0,3,91,46,0,83539
77078fe9-2a01-4a72-8f3f-f1daedacc5a7,2026-02-21,2026-02-21T01:54:27.242Z,2026-02-21T03:36:31.571Z,254,400,654,232,27,24,179,1,0,16,9,0,24183
8878212e-a062-4acc-b8ed-82e67b8aac47,2026-02-21,2026-02-21T02:28:29.179Z,2026-02-21T02:28:29.402Z,0,0,0,0,0,0,0,0,0,0,0,0,0
88e5587d-3863-423f-887e-648b02ca21b2,2026-02-21,2026-02-21T03:36:44.478Z,2026-02-21T17:48:37.917Z,416,625,1041,380,56,13,307,2,0,22,9,0,42402
ae4c46e1-2ac4-4626-9148-e5704bac6cfd,2026-02-21,2026-02-21T13:31:35.972Z,2026-02-21T13:31:36.995Z,0,0,0,0,0,0,0,0,0,0,0,0,0
6f194b07-3e39-47a1-8bcf-4d1af551db01,2026-02-21,2026-02-21T13:32:12.818Z,2026-02-21T13:32:13.010Z,0,0,0,0,0,0,0,0,0,0,0,0,0
31544a65-6b8e-46fc-ac47-7bdcbc799b05,2026-02-21,2026-02-21T13:32:17.726Z,2026-02-21T13:32:25.609Z,1,2,3,0,0,0,0,0,0,0,0,0,5
42776352-8558-4f06-8607-cb7189a61e3b,2026-02-21,2026-02-21T13:33:17.815Z,2026-02-21T13:33:21.712Z,2,0,2,0,0,0,0,0,0,0,0,0,5
a405e61a-ad71-4cd1-b9a4-b44d38cbd679,2026-02-21,2026-02-21T13:36:00.890Z,2026-02-21T15:41:45.656Z,158,222,380,134,27,6,94,2,0,19,3,0,10660
6338cca6-3482-4c0b-9faa-fef0f3b56120,2026-02-21,2026-02-21T14:32:59.121Z,2026-02-21T15:13:48.334Z,166,229,395,157,61,45,25,21,0,37,31,0,616
660c8392-b5e3-479f-b6c8-59765c864f02,2026-02-21,2026-02-21T15:42:48.841Z,2026-02-21T17:45:30.525Z,128,193,321,118,36,5,35,2,28,16,2,0,24309
64f9c26d-d43b-4498-9ede-de5725eee0d5,2026-02-21,2026-02-21T17:14:37.986Z,2026-02-21T17:39:54.553Z,28,40,68,24,8,3,13,0,0,1,1,0,348
39959bd2-3664-4e7e-bfe6-c5fabde29978,2026-02-21,2026-02-21T17:45:30.422Z,2026-02-21T17:56:51.572Z,86,125,211,84,23,17,22,18,2,14,13,0,6324
82de5667-f90d-4696-bbec-b6c8b037f62a,2026-02-21,2026-02-21T17:53:33.882Z,2026-02-21T19:26:19.130Z,197,294,491,172,33,11,85,0,30,14,9,0,25846
b900d7e2-b8d3-4b4e-b75c-3bf8911c2388,2026-02-21,2026-02-21T19:30:13.646Z,2026-02-21T20:05:11.772Z,57,79,136,51,2,0,46,0,0,0,0,0,5179
5bdbe8d2-813a-4bfc-ae90-26e807f65ba4,2026-02-21,2026-02-21T20:17:07.761Z,2026-02-21T21:00:34.615Z,152,251,403,134,10,3,113,0,0,9,3,0,24281
9d34efe3-deed-4710-9309-29eae7ed0572,2026-02-21,2026-02-21T20:35:04.819Z,2026-02-21T21:45:48.755Z,178,259,437,170,31,15,48,27,31,15,11,0,29900
abfb51cc-8879-4d02-b152-fb8a0330aa3c,2026-02-21,2026-02-21T21:38:49.934Z,2026-02-21T22:38:24.090Z,192,253,445,183,89,53,36,1,0,28,22,0,939
